date_of_extract_x,organisation_number,registered_charity_number_x,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land,date_of_extract_y,registered_charity_number_y,latest_fin_period_submitted_ind,fin_period_order_number,ar_cycle_reference,fin_period_start_date,fin_period_end_date,ar_due_date,ar_received_date,total_gross_income,total_gross_expenditure,charity_raises_funds_from_public,charity_professional_fundraiser,charity_agreement_professional_fundraiser,charity_commercial_participator,charity_agreement_commerical_participator,grant_making_is_main_activity,charity_receives_govt_funding_contracts,count_govt_contracts,charity_receives_govt_funding_grants,count_govt_grants,income_from_government_contracts,income_from_government_grants,charity_has_trading_subsidiary,trustee_also_director_of_subsidiary,does_trustee_receive_any_benefit,trustee_payments_acting_as_trustee,trustee_receives_payments_services,trustee_receives_other_benefit,trustee_resigned_employment,employees_salary_over_60k,count_salary_band_60001_70000,count_salary_band_70001_80000,count_salary_band_80001_90000,count_salary_band_90001_100000,count_salary_band_100001_110000,count_salary_band_110001_120000,count_salary_band_120001_130000,count_salary_band_130001_140000,count_salary_band_140001_150000,count_salary_band_150001_200000,count_salary_band_200001_250000,count_salary_band_250001_300000,count_salary_band_300001_350000,count_salary_band_350001_400000,count_salary_band_400001_450000,count_salary_band_450001_500000,count_salary_band_over_500000,count_volunteers,geographic_area_description,geographic_area_type,service_level,income_band
2026-02-13T00:00:00,5169833,1195093,0,Braunston Preschool CIO,CIO,Registered,2021-07-08T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,113128.0,119889.0,Braunston Village Hall,The Green,Braunston,DAVENTRY,,NN11 7HW,01788891891,braunstonpreschool@googlemail.com,www.braunstonpreschool.org.uk,,False,False,0.0,,1.0,0.0,,Preschool - Providing Early Years education to 2 - 4 year olds.,0.0,0.0,2026-03-05T00:00:00,1195093,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-05T00:00:00,113128,119889,,,,,,0.0,,1.0,,0.0,104585.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,10.0,['Throughout England'],['Region'],Regional,q4
2026-02-13T00:00:00,5032191,1151762,0,CITY HEALTH CARE PARTNERSHIP FOUNDATION,Charitable company,Registered,2013-04-25T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,182400.0,319091.0,City Health Care Partnership CIC,5 Beacon Way,HULL,,,HU3 4AE,01482976921,chcp.foundation@nhs.net,http://chcpfoundation.chcpcic.org.uk,08242250,False,False,0.0,,0.0,0.0,,The Foundation's objective is to promote and support health and wellbeing within the communities in which City Health Care Partnership CIC operates.The Foundation gives small grants to local community and voluntary groups in the areas where City Health Care Partnership CIC (CHCP CIC) provides services.,0.0,0.0,2026-03-05T00:00:00,1151762,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-19T00:00:00,182400,319091,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q4
2026-02-13T00:00:00,3954417,1071115,0,THE DANDY CHARITABLE TRUST,Trust,Registered,1998-08-19T00:00:00,,Submission Received,2024-07-01T00:00:00,2025-06-30T00:00:00,139238.0,25350.0,HUNTLEYS,BROADFORD BRIDGE ROAD,WEST CHILTINGTON,PULBOROUGH,,RH20 2LD,02034897297,jedonovan56@gmail.com,,,False,False,0.0,,0.0,0.0,,"a) relief of poverty and human suffering and distress,b) the advancement of education,c) the advancement of religion,d) other purposes beneficial to the community and public interest.",1.0,0.0,2026-03-05T00:00:00,1071115,True,1,AR25,2024-07-01T00:00:00,1751241600000,2026-04-30T00:00:00,2025-11-03T00:00:00,139238,25350,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q4
2026-02-13T00:00:00,5040017,1154461,0,Human Hope,Trust,Registered,2013-11-04T00:00:00,,Submission Received,2023-08-01T00:00:00,2024-07-31T00:00:00,103943.0,12131.0,44 Lincoln Street,OLDHAM,,,,OL9 7RN,07746457336,atiq@humanhope.org,www.humanhope.org,,False,False,0.0,,0.0,0.0,,Helping Orphans & Widows around the world & the Homeless locally.,0.0,0.0,2026-03-05T00:00:00,1154461,True,1,AR24,2023-08-01T00:00:00,1722384000000,2025-05-31T00:00:00,2025-04-16T00:00:00,103943,12131,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,['Throughout England And Wales'],['Region'],Regional,q4
2026-02-13T00:00:00,5084055,1169511,0,OAK TREE ANIMALS' CHARITY,Charitable company,Registered,2016-10-06T00:00:00,,Submission Received Late,2024-01-01T00:00:00,2024-12-31T00:00:00,2601277.0,3049340.0,Oak Tree Animals Charity,Oak Tree Farm,Wetheral Shields,Wetheral,CARLISLE,CA4 8JA,01228560082,info@oaktreeanimals.org.uk,www.oaktreeanimals.org.uk,10404912,False,False,0.0,,0.0,0.0,,"Oak Tree Animals' Charity is at the heart of the community. Helping hundreds of animals each year, we find loving new homes for cats, dogs and horses, promote responsible pet ownership through education and outreach activities and work with individuals who need our support.",1.0,1.0,2026-03-05T00:00:00,1169511,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-12-20T00:00:00,2601277,3049340,,,,,,0.0,,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,270.0,"['Cumbria', 'Northumberland', 'Scotland']","['Local Authority', 'Country']",International,q5
2026-02-13T00:00:00,5217073,1205362,0,AD OMNIA RENOVANDA TRUST,Charitable company,Registered,2023-10-23T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,446548.0,308062.0,1-3 Coborn Street,London,,,,E3 2AB,02031615874,info@everythingnetwork.co,,14722345,False,False,0.0,,0.0,0.0,,"We deliver an annual conference on cultural renewal in the UK and run a network of supper clubs and prayer meetings which aim to increase the opportunities for our members to get together, share ideas and collaborate on projects and initiatives to transform culture. We also run a leadership development training programme.",,0.0,2026-03-05T00:00:00,1205362,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-31T00:00:00,446548,308062,,,,,,0.0,,0.0,,0.0,,,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,30.0,"['Throughout England And Wales', 'Denmark', 'United States']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,251262,251262,0,THE BRITISH ISLES PROVINCE OF THE CONGREGATION OF SISTERS OF CHARITY OF JESUS AND MARY,Trust,Registered,1967-01-31T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,2231031.0,3186093.0,1ST FLOOR,CHURCH HOUSE,61 COLLEGE ROAD,BROMLEY,,,02083130399,,,,False,False,0.0,,0.0,0.0,,"Social and Pastoral work including care of the elderly and people with special needs, family support, and chaplaincy work in hospitals and to seafarers, healing ministry, counselling and educational establishments.Residential and care establishments.  Overseas Missionary work",1.0,1.0,2026-03-05T00:00:00,251262,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-04T00:00:00,2231031,3186093,,,,,,0.0,,14.0,,0.0,446695.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,"['Belgium', 'Ireland']",['Country'],International,q5
2026-02-13T00:00:00,1027201,1027201,0,THE INSTITUTE FOR WAR AND PEACE REPORTING (IWPR),Charitable company,Registered,1993-10-14T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,6791112.0,6688416.0,Institute For War &amp; Peace Reporting,48 Gray's Inn Road,,LONDON,,WC1X 8LT,02078311030,Tony@iwpr.net,www.iwpr.net,02744185,False,False,0.0,,0.0,0.0,,"The advancement of education and training in public interest journalism and in the causes, conduct, effects and resolution of international, ethnic and group conflict and civil war for the public benefit.",0.0,1.0,2026-03-05T00:00:00,1027201,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-29T00:00:00,6791112,6688416,,,,,,0.0,,1.0,,3.0,2966270.0,1336079.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,,,,1.0,,,,,,,,,0.0,"['Throughout London', 'Afghanistan', 'Armenia', 'Azerbaijan', 'Bosnia And Herzegovina', 'Cuba', 'Egypt', 'Georgia', 'Iraq', 'Kazakhstan', 'Kyrgyzstan', 'Laos', 'Lebanon', 'Libya', 'Mexico', 'Burma', 'Netherlands', 'Nigeria', 'Philippines', 'Rwanda', 'Sierra Leone', 'Sri Lanka', 'Sudan', 'Syria', 'Tajikistan', 'Tunisia', 'Ukraine']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,5150570,1186058,0,HAMPSHIRE AND ISLANDS AREA QUAKER MEETING,CIO,Registered,2019-10-30T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,688392.0,384651.0,16 Colebrook Street,WINCHESTER,Hampshire,,,SO23 9LH,07910810862,gchiaqm@gmail.com,www.hampshirequakers.org.uk,,False,False,0.0,,1.0,0.0,,The object of Hampshire and Islands Area Meeting is the furtherance of the general religious and charitable purposes of the Religious Society of Friends (Quakers) in Britain in the area of Hampshire and Islands Area Meeting and beyond.,1.0,1.0,2026-03-05T00:00:00,1186058,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-12T00:00:00,688392,384651,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,93.0,"['Hampshire', 'Isle Of Wight', 'Jersey', 'Guernsey']","['Local Authority', 'Country']",International,q5
2026-02-13T00:00:00,5172814,1199520,0,FMDM FOUNDATION CIO,CIO,Registered,2022-07-01T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,5155013.0,8603371.0,LADYWELL CONVENT,ASHSTEAD LANE,GODALMING,,,GU7 1ST,01483425775,rachaeljones@ladywell.org.uk,http://fmdminternational.co.uk/,,False,False,0.0,,1.0,0.0,,"The Charity aims to support the religious and other charitable activities of the Sisters of the Franciscan Missionaries of the Divine Motherhood. These activities are in healthcare, social work, pastoral care and education and the Sisters work in England, and the Congregation's overseas missions in  Australia, Singapore, Malaysia and Ireland.",0.0,1.0,2026-03-05T00:00:00,1199520,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-22T00:00:00,5155013,8603371,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,"['Throughout England', 'Australia', 'Malaysia', 'Ireland', 'Singapore', 'Nigeria', 'Zambia', 'Zimbabwe']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,313697,313697,0,YOUNG ENTERPRISE,Charitable company,Registered,1962-05-01T00:00:00,,Submission Received,2023-08-01T00:00:00,2024-07-31T00:00:00,5226864.0,5338499.0,Coram Campus,41 Brunswick Square,London,,,WC1N 1AZ,02075491980,info@y-e.org.uk,www.young-enterprise.org.uk,00712260,False,False,0.0,,0.0,0.0,,"Young Enterprise empowers young people to harness their personal and business skills. We make the connection between school and the world of work, enabling young people to develop the knowledge and attitudes they need to succeed. More than 214,000 young people from across England and Wales have participated in a Young Enterprise learning experience this year supported by around 6,000 volunteers.",1.0,1.0,2026-03-05T00:00:00,313697,True,1,AR24,2023-08-01T00:00:00,1722384000000,2025-05-31T00:00:00,2025-01-09T00:00:00,5226864,5338499,,,,,,0.0,,0.0,,21.0,,257360.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,2275.0,"['Throughout England And Wales', 'Guernsey', 'Jersey']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,5139387,1183873,0,HUMANITARIAN OPERATIONS,CIO,Registered,2019-06-13T00:00:00,,Submission Overdue,2023-04-01T00:00:00,2024-03-31T00:00:00,518237.0,508542.0,Unit 25,8 Hornsey Street,LONDON,,,n7 8eg,07541 785787,corporate@humanitarianoperations.org,www.humanitarianoperations.org,,False,False,0.0,,1.0,0.0,,"For the public benefit the relief and assistance of people in any part of theworld who are the victims of war or natural disaster, trouble, or catastrophe inparticular by the supply of food, water, sanitary and personal hygiene productsand digital education tools.",1.0,0.0,2026-03-05T00:00:00,1183873,True,1,AR24,2023-04-01T00:00:00,1711843200000,2025-01-31T00:00:00,2025-01-31T00:00:00,518237,508542,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,70.0,"['Throughout England And Wales', 'Afghanistan', 'Akrotiri', 'Albania', 'Algeria', 'American Samoa', 'Andorra', 'Angola', 'Anguilla', 'Antarctica', 'Antigua And Barbuda', 'Argentina', 'Armenia', 'Aruba', 'Australia', 'Austria', 'Azerbaijan', 'The Bahamas', 'Bahrain', 'Bangladesh', 'Barbados', 'Belarus', 'Belgium', 'Belize', 'Benin', 'Bermuda', 'Bhutan', 'Bolivia', 'Bosnia And Herzegovina', 'Botswana', 'Brazil', 'British Indian Ocean Territory', 'British Virgin Islands', 'Brunei', 'Bulgaria', 'Burkina Faso', 'Burma', 'Burundi', 'Cambodia', 'Cameroon', 'Canada', 'Cape Verde', 'Central African Republic', 'Chad', 'Chile', 'China', 'Christmas Island', 'Cocos (KEELING) ISLANDS', 'Colombia', 'Comoros', 'Cook Islands', 'Costa Rica', 'Croatia', 'Cuba', 'Cyprus', 'Czech Republic', 'Congo (Democratic Republic)', 'Denmark', 'Djibouti', 'Dominica', 'Dominican Republic', 'Easter Island', 'Ecuador', 'Egypt', 'El Salvador', 'Equatorial Guinea', 'Eritrea', 'Estonia', 'Ethiopia', 'Falkland Islands', 'Faroe Islands', 'Fiji', 'Finland', 'French Guiana', 'French Polynesia', 'Gabon', 'The Gambia', 'Georgia', 'Germany', 'Ghana', 'Gibraltar', 'Greece', 'Greenland', 'Grenada', 'Guadeloupe', 'Guam', 'Guatemala', 'Guernsey', 'Guinea', 'Guinea-bissau', 'Guyana', 'Haiti', 'Honduras', 'Hong Kong', 'Hungary', 'Iceland', 'India', 'Indonesia', 'Iran', 'Iraq', 'Isle Of Man', 'Israel', 'Italy', 'Ivory Coast', 'Jamaica', 'Japan', 'Jersey', 'Jordan', 'Kazakhstan', 'Kenya', 'Kiribati', 'Kosovo', 'Kuwait', 'Kyrgyzstan', 'Laos', 'Latvia', 'Lebanon', 'Lesotho', 'Liberia', 'Libya', 'Liechtenstein', 'Lithuania', 'Luxembourg', 'Macau', 'Macedonia', 'Madagascar', 'Malawi', 'Malaysia', 'Maldives', 'Mali', 'Malta', 'Marshall Islands', 'Martinique', 'Mauritania', 'Mauritius', 'Mayotte', 'Mexico', 'Micronesia', 'Moldova', 'Monaco', 'Mongolia', 'Montenegro', 'Montserrat', 'Morocco', 'Mozambique', 'Namibia', 'Nauru', 'Nepal', 'Netherlands', 'New Caledonia', 'New Zealand', 'Nicaragua', 'Niger', 'Nigeria', 'Niue', 'Norfolk Island', 'North Korea', 'Northern Ireland', 'Northern Mariana Islands', 'Norway', 'Occupied Palestinian Territories', 'Oman', 'Pakistan', 'Palau', 'Panama', 'Papua New Guinea', 'Paraguay', 'Peru', 'Philippines', 'Pitcairn, Henderson, Ducie And Oeno Islands', 'Poland', 'Portugal', 'Puerto Rico', 'Qatar', 'Congo', 'Ireland', 'South Sudan', 'Réunion', 'Romania', 'Russia', 'Rwanda', 'Samoa', 'San Marino', 'São Tomé And Principe', 'Saudi Arabia', 'Scotland', 'Senegal', 'Serbia', 'Seychelles', 'Sierra Leone', 'Singapore', 'Slovakia', 'Slovenia', 'Solomon Islands', 'Somalia', 'South Africa', 'South Georgia And South Sandwich Islands', 'South Korea', 'Spain', 'Sri Lanka', 'Saint Barthélemy', 'Saint Helena', 'St Kitts And Nevis', 'St Lucia', 'Sint Maarten', 'Saint Pierre And Miquelon', 'Saint Vincent', 'Sudan', 'Suriname', 'Svalbard And Jan Mayen', 'Eswatini', 'Sweden', 'Switzerland', 'Syria', 'Taiwan', 'Tajikistan', 'Tanzania', 'Thailand', 'East Timor', 'Togo', 'Tokelau', 'Tonga', 'Trinidad And Tobago', 'Tunisia', 'Turkey', 'Turkmenistan', 'Turks And Caicos Islands', 'Tuvalu', 'United States Virgin Islands', 'Uganda', 'Ukraine', 'United Arab Emirates', 'United States', 'Uruguay', 'Uzbekistan', 'Vanuatu', 'Venezuela', 'Vietnam', 'Wallis And Futuna', 'Yemen', 'Zambia', 'Zimbabwe', 'France', 'Cayman Islands', 'British Antarctic Territory', 'Ajman', 'Aland Islands', 'Ascension', 'Baker Island', 'Bonaire', 'Ceuta', 'Dhekelia', 'Dubai', 'Fujairah', 'Jarvis Island', 'Johnston Atoll', 'Kingman Reef', 'Melilla', 'Midway Islands', 'Navassa Island', 'Palmyra Atoll', 'Ras Al-khaimah', 'Saba', 'Tristan Da Cunha', 'Umm Al-quwain', 'Vatican City', 'Wake Island', 'Western Sahara', 'Heard Island And Mcdonald Islands', 'Howland Island', 'Bouvet Island', 'Abu Dhabi', 'French Southern Territories', 'Saint-Martin', 'Sint Eustatius']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,4002090,1100485,0,WORLDWIDE VETERINARY SERVICE,Charitable company,Registered,2003-11-03T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,9278219.0,8903584.0,4 Castle Street,Cranborne,Wimborne,,,BH21 5PZ,01725557225,info@wvs.org.uk,www.wvs.org.uk,04773693,False,False,0.0,,0.0,0.0,,TO RELIEVE THE SUFFERING AND DISTRESS OF ANIMALS THROUGHOUT THE WORLD - THE PROVISION OF MEDICAL AND FINANCIAL AID TO ANIMAL WELFARE ORGANISATIONS AND CHARITIES - THE PROVISION AND CO-ORDINATION OF VOLUNTEERS TO SUPPORT THE WORK OF ANIMAL WELFARE ORGANISATIONS OVERSEAS - THE PROVISION OF VETERINARY ADVICE AND SUPPORT - TO PROMOTE AND CONDUCT RESEARCH IN ALL MATTERS RELATING TO ANIMAL WELFARE.,1.0,1.0,2026-03-05T00:00:00,1100485,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-15T00:00:00,9278219,8903584,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,0.0,"['Throughout England And Wales', 'India', 'Malawi', 'Thailand', 'Zambia', 'Scotland', 'Northern Ireland', 'Cape Verde', 'Ecuador', 'Ethiopia', 'Mozambique', 'Tanzania']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,4024445,1115484,0,INDOCHINA STARFISH FOUNDATION,Charitable company,Registered,2006-07-20T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,1881225.0,1501980.0,Francis Clark Llp,Unit 18 Melville Building East,Royal William Yard,PLYMOUTH,,PL1 3GW,01548844698,mstleung@outlook.com,www.isfcambodia.org,05798114,False,False,0.0,,0.0,0.0,,"Assisting street and garbage dump children in Phnom Penh, Cambodia",1.0,1.0,2026-03-05T00:00:00,1115484,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-01T00:00:00,1881225,1501980,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,['Cambodia'],['Country'],International,q5
2026-02-13T00:00:00,3950859,1071929,0,WORLD HARVEST  (UK),Other,Registered,1998-10-12T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,686058.0,780031.0,79 ELM DRIVE,HARROW,,,,HA2 7BY,02088630711,rheppe@whm.org,worldharvestuk.org,,False,False,0.0,,0.0,0.0,,"World Harvest (UK) seeks to advance God's love in the UK & worldwide by church planting, encouraging grace-renewal, and partnerships in ministry.  We also operate a network of ASHA Charity shops, assisting organizations, particularly in South Asia, by providing funds for the relief of poverty, healthcare, education, and economic development, including giving to hospitals, schools in poorer areas.",1.0,1.0,2026-03-05T00:00:00,1071929,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-31T00:00:00,686058,780031,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,20.0,"['Brent', 'Ealing', 'Harrow', 'Newham', 'Leicester City', 'India', 'Kenya', 'Uganda', 'United States', 'Hillingdon']","['Local Authority', 'Country']",International,q5
2026-02-13T00:00:00,802000,802000,0,THE AL-KHOEI BENEVOLENT FOUNDATION,Trust,Registered,1989-08-23T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,2487781.0,2921066.0,Al-Khoei Foundation,STONE HALL- Chevening Road,LONDON,,,NW6 6TN,02073724049,info@alkhoei.org,www.al-khoei.org,,False,False,0.0,,0.0,0.0,,The principal activity of the Charity is to promote the advance of the Islamic religion by all or any of the following means.-   Providing and maintaining Mosques and religious centres for the worship of the Islamic religion.-  Teaching and educating young members of the Islamic community in the doctrine and practices of the Islamic religion and        Jurisprudence.,1.0,1.0,2026-03-05T00:00:00,802000,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-30T00:00:00,2487781,2921066,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,"['Throughout England And Wales', 'Iraq']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,5182639,1196784,0,FRIENDS OF CHOSEN YESHIAS,CIO,Registered,2021-11-26T00:00:00,,Submission Received Late,2024-01-01T00:00:00,2024-12-31T00:00:00,531711.0,497583.0,24A LINGWOOD ROAD,LONDON,,,,E5 9BN,07825705097,yossi@ajsaccounts.co.uk,,,False,False,0.0,,1.0,0.0,,"(1) the advancement of the orthodox Jewish faith, (2) the prevention or relief of poverty, and (3) the relief of those in need, by reason of age, ill-health, disability, financial hardship or other disadvantage of people living in the UK and Israel, in particular but not exclusively, by financially supporting such charitable purposes as are charitable in UK law.",0.0,0.0,2026-03-05T00:00:00,1196784,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-11-21T00:00:00,531711,497583,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Israel']","['Region', 'Country']",International,q5
2026-02-13T00:00:00,4002140,1099015,0,MEDICAL MISSION INTERNATIONAL (UK),Charitable company,Registered,2003-08-15T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,1255622.0,1128504.0,Regus,1 Elmfield Park,BROMLEY,,,BR1 1LU,020 4631 5333,info@mminternational.org.uk,www.mminternational.org.uk,04798450,False,False,0.0,,0.0,0.0,,"The principal activity is the provision of emergency medical relief and public health services to assist disadvantaged and needy families, throughout the world, affected by famine, natural disaster or civil conflict.",1.0,0.0,2026-03-05T00:00:00,1099015,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-26T00:00:00,1255622,1128504,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,"['Ghana', 'Kenya', 'Malawi', 'Mozambique', 'Philippines', 'South Africa', 'Sudan', 'Zimbabwe']",['Country'],International,q5
2026-02-13T00:00:00,267333,267333,0,The Whinfell Charitable Fund,Trust,Registered,1974-05-20T00:00:00,,Submission Received,2024-02-01T00:00:00,2025-01-31T00:00:00,394528.0,187552.0,35 WESTGATE,HUDDERSFIELD,YORKSHIRE,ENGLAND,,HD1 1PA ,01484423691,,,,False,False,0.0,,0.0,0.0,,The trustees operate a grant-making policy providing funds for such charitable institutions or objects as the trustees think fit.,0.0,0.0,2026-03-05T00:00:00,267333,True,1,AR25,2024-02-01T00:00:00,1738281600000,2025-11-30T00:00:00,2025-11-27T00:00:00,394528,187552,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,"['Ireland', 'Throughout England']","['Country', 'Region']",International,q5
2026-02-13T00:00:00,3999624,1100403,0,STEPS TO WORK,Charitable company,Registered,2003-10-30T00:00:00,,Submission Overdue,2023-04-01T00:00:00,2024-03-31T00:00:00,11362862.0,13881693.0,BUTCHER WOODS CORPORATE RECOVERY,ST. PAULS TERRACE,79 CAROLINE STREET,BIRMINGHAM,,B3 1UP,01212366001 ,JAMES.STALLARD@BUTCHER-WOODS.CO.UK,,03738249,True,False,0.0,,0.0,0.0,,"Training, personal development and employment creation",0.0,1.0,2026-03-05T00:00:00,1100403,True,1,AR24,2023-04-01T00:00:00,1711843200000,2025-01-31T00:00:00,2025-05-30T00:00:00,11362862,13881693,,,,,,0.0,,1.0,,0.0,7994410.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,0.0,"['Dudley', 'Sandwell', 'Walsall', 'Wolverhampton', 'Staffordshire']",['Local Authority'],Local,q5
2026-02-13T00:00:00,4007648,1103630,0,"BEDWORTH, RUGBY AND NUNEATON CITIZENS ADVICE BUREAU",Charitable company,Registered,2004-05-06T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,1211611.0,1193210.0,25 CONGREVE WALK,BEDWORTH,WARWICKSHIRE,,,CV12 8LX,02476643206,info@brancab.org.uk,www.brancab.org.uk,05056654,False,False,0.0,,0.0,0.0,,"The bureau operates in Nuneaton, Bedworth and Rugby  and the surrounding areas of Warwickshire to provide free, confidential, impartial and independent generalist advice on most subjects. The bureau also undertakes social policy campaign work and financial capability training for community groups and individuals.",0.0,1.0,2026-03-05T00:00:00,1103630,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2025-12-20T00:00:00,1211611,1193210,,,,,,0.0,,2.0,,9.0,665527.0,508376.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,64.0,['Warwickshire'],['Local Authority'],Local,q5
